0,obs_id,Introduction,Campus Afflication,Gender,Gender (Other),Race/Ethnicity,Race/Ethnicity (Other),Employment,Zipcode,Modes,BayPass Access,choice,tt_walk,wt_walk,cost_walk,tt_bike,wt_bike,cost_bike,tt_bus,wt_bus,cost_bus,tt_rail,wt_rail,cost_rail,tt_drive,wt_drive,cost_drive,tt_rideshare,wt_rideshare,cost_rideshare,BayPass,Unnamed: 0_x,Percent_Developed_x,Percent_TOD_x,student_dummy,employed_dummy,Unnamed: 0_y,Percent_Developed_y,Percent_TOD_y
666,132,"Yes, I consent",Graduate student,Male,Did Not Response,"White,Hispanic or Latinx",Did Not Response,No,94705,"BART,Walk,Personal bike,Drive alone",No,2,40,0,0,15,0,0,5,5,0,12,15,0,20,12,3,10,15,20,1,169,82.05082966,64.85666278,1,0,169,82.05082966,64.85666278
667,133,"Yes, I consent",Undergraduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94709,"AC Transit,BART,Walk,Shared micromobility (ex: Bay Wheels, Veo, Spin),Drive alone",No,5,20,0,0,40,0,0,30,5,5,35,5,1,15,0,8,5,12,17,0,173,99.01229082,99.9999985,1,1,173,99.01229082,99.9999985
668,133,"Yes, I consent",Undergraduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94709,"AC Transit,BART,Walk,Shared micromobility (ex: Bay Wheels, Veo, Spin),Drive alone",No,3,45,0,0,15,0,0,10,5,0,15,12,0,12,5,5,20,20,8,1,173,99.01229082,99.9999985,1,1,173,99.01229082,99.9999985
669,133,"Yes, I consent",Undergraduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94709,"AC Transit,BART,Walk,Shared micromobility (ex: Bay Wheels, Veo, Spin),Drive alone",No,5,25,0,0,35,0,0,25,12,3,20,15,1,12,0,2,12,0,12,0,173,99.01229082,99.9999985,1,1,173,99.01229082,99.9999985
670,133,"Yes, I consent",Undergraduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94709,"AC Transit,BART,Walk,Shared micromobility (ex: Bay Wheels, Veo, Spin),Drive alone",No,3,55,0,0,40,0,0,10,12,0,12,20,0,12,15,9,15,5,10,1,173,99.01229082,99.9999985,1,1,173,99.01229082,99.9999985
671,133,"Yes, I consent",Undergraduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94709,"AC Transit,BART,Walk,Shared micromobility (ex: Bay Wheels, Veo, Spin),Drive alone",No,5,30,0,0,35,0,0,5,12,0,20,12,0,12,5,1,20,0,15,1,173,99.01229082,99.9999985,1,1,173,99.01229082,99.9999985
672,133,"Yes, I consent",Undergraduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94709,"AC Transit,BART,Walk,Shared micromobility (ex: Bay Wheels, Veo, Spin),Drive alone",No,1,20,0,0,35,0,0,25,7,6,10,0,5,15,7,10,25,20,15,0,173,99.01229082,99.9999985,1,1,173,99.01229082,99.9999985
673,134,"Yes, I consent",Undergraduate student,Non-binary,Did Not Response,Hispanic or Latinx,Did Not Response,"Yes, employed off campus",0,"Walk,Personal bike,Drive alone,Carpool",No,3,35,0,0,40,0,0,15,10,5,35,10,7,20,12,5,12,15,17,0,Did Not Response,Did Not Response,Did Not Response,1,1,0,0,0
674,134,"Yes, I consent",Undergraduate student,Non-binary,Did Not Response,Hispanic or Latinx,Did Not Response,"Yes, employed off campus",0,"Walk,Personal bike,Drive alone,Carpool",No,2,40,0,0,12,0,0,25,7,0,5,15,0,25,20,10,20,5,9,1,Did Not Response,Did Not Response,Did Not Response,1,1,0,0,0
675,134,"Yes, I consent",Undergraduate student,Non-binary,Did Not Response,Hispanic or Latinx,Did Not Response,"Yes, employed off campus",0,"Walk,Personal bike,Drive alone,Carpool",No,3,50,0,0,35,0,0,12,12,0,10,15,0,20,15,1,15,7,6,1,Did Not Response,Did Not Response,Did Not Response,1,1,0,0,0
676,134,"Yes, I consent",Undergraduate student,Non-binary,Did Not Response,Hispanic or Latinx,Did Not Response,"Yes, employed off campus",0,"Walk,Personal bike,Drive alone,Carpool",No,5,40,0,0,35,0,0,35,7,0,25,5,0,5,0,7,20,15,5,1,Did Not Response,Did Not Response,Did Not Response,1,1,0,0,0
677,134,"Yes, I consent",Undergraduate student,Non-binary,Did Not Response,Hispanic or Latinx,Did Not Response,"Yes, employed off campus",0,"Walk,Personal bike,Drive alone,Carpool",No,2,40,0,0,12,0,0,12,15,1,10,20,5,20,0,3,15,0,15,0,Did Not Response,Did Not Response,Did Not Response,1,1,0,0,0
678,134,"Yes, I consent",Undergraduate student,Non-binary,Did Not Response,Hispanic or Latinx,Did Not Response,"Yes, employed off campus",0,"Walk,Personal bike,Drive alone,Carpool",No,2,40,0,0,15,0,0,35,20,3,25,10,5,12,20,1,10,7,10,0,Did Not Response,Did Not Response,Did Not Response,1,1,0,0,0
679,135,"Yes, I consent",Graduate student,Female,Did Not Response,Asian,Did Not Response,"Yes, employed off campus,No",95118,"BART,Walk,Carpool",No,1,35,0,0,25,0,0,5,10,4,10,0,4,10,10,1,15,12,20,0,217,98.13017975,93.62248949,1,"Yes, employed off campus,No",217,98.13017975,93.62248949
680,135,"Yes, I consent",Graduate student,Female,Did Not Response,Asian,Did Not Response,"Yes, employed off campus,No",95118,"BART,Walk,Carpool",No,1,17,0,0,30,0,0,25,5,3,35,0,2,10,10,8,5,7,10,0,217,98.13017975,93.62248949,1,"Yes, employed off campus,No",217,98.13017975,93.62248949
681,135,"Yes, I consent",Graduate student,Female,Did Not Response,Asian,Did Not Response,"Yes, employed off campus,No",95118,"BART,Walk,Carpool",No,1,35,0,0,30,0,0,30,20,0,30,12,0,15,20,3,15,15,7,1,217,98.13017975,93.62248949,1,"Yes, employed off campus,No",217,98.13017975,93.62248949
682,135,"Yes, I consent",Graduate student,Female,Did Not Response,Asian,Did Not Response,"Yes, employed off campus,No",95118,"BART,Walk,Carpool",No,1,20,0,0,40,0,0,12,20,0,10,12,0,12,5,6,10,15,17,1,217,98.13017975,93.62248949,1,"Yes, employed off campus,No",217,98.13017975,93.62248949
683,135,"Yes, I consent",Graduate student,Female,Did Not Response,Asian,Did Not Response,"Yes, employed off campus,No",95118,"BART,Walk,Carpool",No,1,25,0,0,30,0,0,35,15,2,15,20,5,20,12,3,15,20,6,0,217,98.13017975,93.62248949,1,"Yes, employed off campus,No",217,98.13017975,93.62248949
684,135,"Yes, I consent",Graduate student,Female,Did Not Response,Asian,Did Not Response,"Yes, employed off campus,No",95118,"BART,Walk,Carpool",No,3,50,0,0,25,0,0,5,10,0,35,5,0,5,15,2,5,10,10,1,217,98.13017975,93.62248949,1,"Yes, employed off campus,No",217,98.13017975,93.62248949
685,136,"Yes, I consent",Graduate student,Male,Did Not Response,White,Did Not Response,No,94709,"Walk,Personal bike,Drive alone,Carpool",Yes,1,25,0,0,30,0,0,20,10,5,15,5,5,20,15,2,5,15,7,0,173,99.01229082,99.9999985,1,0,173,99.01229082,99.9999985
686,136,"Yes, I consent",Graduate student,Male,Did Not Response,White,Did Not Response,No,94709,"Walk,Personal bike,Drive alone,Carpool",Yes,1,20,0,0,25,0,0,35,15,0,25,10,0,15,15,1,25,12,15,1,173,99.01229082,99.9999985,1,0,173,99.01229082,99.9999985
687,136,"Yes, I consent",Graduate student,Male,Did Not Response,White,Did Not Response,No,94709,"Walk,Personal bike,Drive alone,Carpool",Yes,4,25,0,0,12,0,0,15,15,0,15,5,0,5,5,1,15,7,10,1,173,99.01229082,99.9999985,1,0,173,99.01229082,99.9999985
688,136,"Yes, I consent",Graduate student,Male,Did Not Response,White,Did Not Response,No,94709,"Walk,Personal bike,Drive alone,Carpool",Yes,5,35,0,0,45,0,0,35,10,4,12,15,7,5,7,6,10,10,12,0,173,99.01229082,99.9999985,1,0,173,99.01229082,99.9999985
689,136,"Yes, I consent",Graduate student,Male,Did Not Response,White,Did Not Response,No,94709,"Walk,Personal bike,Drive alone,Carpool",Yes,1,30,0,0,25,0,0,35,20,0,30,15,0,5,5,5,20,12,9,1,173,99.01229082,99.9999985,1,0,173,99.01229082,99.9999985
690,136,"Yes, I consent",Graduate student,Male,Did Not Response,White,Did Not Response,No,94709,"Walk,Personal bike,Drive alone,Carpool",Yes,3,40,0,0,15,0,0,5,10,2,25,15,8,25,0,10,5,10,12,0,173,99.01229082,99.9999985,1,0,173,99.01229082,99.9999985
691,137,"Yes, I consent",Graduate student,Male,Did Not Response,Asian,Did Not Response,"Yes, employed off campus",94709,"AC Transit,Walk,Carpool",No,1,17,0,0,30,0,0,15,0,0,30,5,0,12,0,3,12,10,10,1,173,99.01229082,99.9999985,1,1,173,99.01229082,99.9999985
692,137,"Yes, I consent",Graduate student,Male,Did Not Response,Asian,Did Not Response,"Yes, employed off campus",94709,"AC Transit,Walk,Carpool",No,1,20,0,0,20,0,0,10,10,3,12,7,5,20,7,8,10,10,17,0,173,99.01229082,99.9999985,1,1,173,99.01229082,99.9999985
693,137,"Yes, I consent",Graduate student,Male,Did Not Response,Asian,Did Not Response,"Yes, employed off campus",94709,"AC Transit,Walk,Carpool",No,1,17,0,0,40,0,0,35,7,0,30,10,0,5,0,6,15,7,12,1,173,99.01229082,99.9999985,1,1,173,99.01229082,99.9999985
694,137,"Yes, I consent",Graduate student,Male,Did Not Response,Asian,Did Not Response,"Yes, employed off campus",94709,"AC Transit,Walk,Carpool",No,4,40,0,0,35,0,0,10,20,2,5,7,8,25,7,8,20,7,7,0,173,99.01229082,99.9999985,1,1,173,99.01229082,99.9999985
695,137,"Yes, I consent",Graduate student,Male,Did Not Response,Asian,Did Not Response,"Yes, employed off campus",94709,"AC Transit,Walk,Carpool",No,3,50,0,0,45,0,0,15,20,0,20,5,0,5,7,5,10,12,5,1,173,99.01229082,99.9999985,1,1,173,99.01229082,99.9999985
696,137,"Yes, I consent",Graduate student,Male,Did Not Response,Asian,Did Not Response,"Yes, employed off campus",94709,"AC Transit,Walk,Carpool",No,4,40,0,0,45,0,0,35,20,4,10,12,5,10,20,5,25,10,7,0,173,99.01229082,99.9999985,1,1,173,99.01229082,99.9999985
697,138,"Yes, I consent",Graduate student,Male,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94704,"AC Transit,BART,Walk,Drive alone,Rideshare (ex: Uber, Lyft)",No,3,45,0,0,20,0,0,12,0,3,12,10,5,15,5,3,25,7,9,0,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
698,138,"Yes, I consent",Graduate student,Male,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94704,"AC Transit,BART,Walk,Drive alone,Rideshare (ex: Uber, Lyft)",No,1,25,0,0,15,0,0,5,20,0,35,0,0,5,12,6,5,12,5,1,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
699,138,"Yes, I consent",Graduate student,Male,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94704,"AC Transit,BART,Walk,Drive alone,Rideshare (ex: Uber, Lyft)",No,1,17,0,0,12,0,0,10,7,1,12,5,5,5,7,9,15,10,5,0,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
700,138,"Yes, I consent",Graduate student,Male,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94704,"AC Transit,BART,Walk,Drive alone,Rideshare (ex: Uber, Lyft)",No,3,50,0,0,20,0,0,20,5,0,25,12,0,10,7,10,20,7,10,1,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
701,138,"Yes, I consent",Graduate student,Male,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94704,"AC Transit,BART,Walk,Drive alone,Rideshare (ex: Uber, Lyft)",No,3,35,0,0,30,0,0,10,0,2,15,15,8,15,7,10,10,20,5,0,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
702,138,"Yes, I consent",Graduate student,Male,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94704,"AC Transit,BART,Walk,Drive alone,Rideshare (ex: Uber, Lyft)",No,4,40,0,0,20,0,0,25,15,0,5,0,0,10,5,7,25,7,15,1,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
703,139,"Yes, I consent",Graduate student,Female,Did Not Response,White,Did Not Response,No,94703,"AC Transit,BART,Walk,Personal bike,Drive alone,Carpool,Rideshare (ex: Uber, Lyft)",No,5,30,0,0,35,0,0,20,10,0,30,0,0,5,0,5,12,5,5,1,167,100,99.99999964,1,0,167,100,99.99999964
704,139,"Yes, I consent",Graduate student,Female,Did Not Response,White,Did Not Response,No,94703,"AC Transit,BART,Walk,Personal bike,Drive alone,Carpool,Rideshare (ex: Uber, Lyft)",No,1,25,0,0,15,0,0,5,10,6,25,15,6,25,0,1,15,7,7,0,167,100,99.99999964,1,0,167,100,99.99999964
705,139,"Yes, I consent",Graduate student,Female,Did Not Response,White,Did Not Response,No,94703,"AC Transit,BART,Walk,Personal bike,Drive alone,Carpool,Rideshare (ex: Uber, Lyft)",No,1,30,0,0,20,0,0,25,5,3,30,5,1,12,20,10,20,5,7,0,167,100,99.99999964,1,0,167,100,99.99999964
706,139,"Yes, I consent",Graduate student,Female,Did Not Response,White,Did Not Response,No,94703,"AC Transit,BART,Walk,Personal bike,Drive alone,Carpool,Rideshare (ex: Uber, Lyft)",No,5,30,0,0,40,0,0,30,20,2,15,10,1,15,0,1,20,7,17,0,167,100,99.99999964,1,0,167,100,99.99999964
707,139,"Yes, I consent",Graduate student,Female,Did Not Response,White,Did Not Response,No,94703,"AC Transit,BART,Walk,Personal bike,Drive alone,Carpool,Rideshare (ex: Uber, Lyft)",No,1,25,0,0,40,0,0,35,12,0,35,10,0,12,0,6,25,15,5,1,167,100,99.99999964,1,0,167,100,99.99999964
708,139,"Yes, I consent",Graduate student,Female,Did Not Response,White,Did Not Response,No,94703,"AC Transit,BART,Walk,Personal bike,Drive alone,Carpool,Rideshare (ex: Uber, Lyft)",No,3,55,0,0,30,0,0,20,10,0,30,20,0,15,10,6,20,15,5,1,167,100,99.99999964,1,0,167,100,99.99999964
709,140,"Yes, I consent",Graduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94703,"AC Transit,BART,Walk,Personal bike",Yes,1,25,0,0,35,0,0,15,20,0,15,12,0,20,0,3,20,12,15,1,167,100,99.99999964,1,1,167,100,99.99999964
710,140,"Yes, I consent",Graduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94703,"AC Transit,BART,Walk,Personal bike",Yes,1,17,0,0,20,0,0,35,7,1,12,12,3,5,5,5,10,12,9,0,167,100,99.99999964,1,1,167,100,99.99999964
711,140,"Yes, I consent",Graduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94703,"AC Transit,BART,Walk,Personal bike",Yes,1,30,0,0,12,0,0,20,0,3,12,5,7,10,10,2,15,0,9,0,167,100,99.99999964,1,1,167,100,99.99999964
712,140,"Yes, I consent",Graduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94703,"AC Transit,BART,Walk,Personal bike",Yes,1,35,0,0,25,0,0,5,10,0,20,7,0,20,12,4,10,7,8,1,167,100,99.99999964,1,1,167,100,99.99999964
713,140,"Yes, I consent",Graduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94703,"AC Transit,BART,Walk,Personal bike",Yes,1,40,0,0,15,0,0,30,0,1,12,20,4,15,15,3,20,7,20,0,167,100,99.99999964,1,1,167,100,99.99999964
714,140,"Yes, I consent",Graduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94703,"AC Transit,BART,Walk,Personal bike",Yes,1,20,0,0,25,0,0,10,12,0,10,7,0,10,20,4,12,20,10,1,167,100,99.99999964,1,1,167,100,99.99999964
715,141,"Yes, I consent",Undergraduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94704,"AC Transit,BART,Walk,Carpool,Rideshare (ex: Uber, Lyft)",No,4,35,0,0,30,0,0,12,15,5,15,0,5,12,12,3,5,20,7,0,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
716,141,"Yes, I consent",Undergraduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94704,"AC Transit,BART,Walk,Carpool,Rideshare (ex: Uber, Lyft)",No,1,25,0,0,15,0,0,35,10,0,25,20,0,10,20,1,25,0,12,1,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
717,141,"Yes, I consent",Undergraduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94704,"AC Transit,BART,Walk,Carpool,Rideshare (ex: Uber, Lyft)",No,1,17,0,0,15,0,0,35,12,0,35,15,0,20,10,9,20,12,5,1,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
718,141,"Yes, I consent",Undergraduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94704,"AC Transit,BART,Walk,Carpool,Rideshare (ex: Uber, Lyft)",No,4,17,0,0,12,0,0,35,5,0,12,15,0,12,12,8,5,10,12,1,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
719,141,"Yes, I consent",Undergraduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94704,"AC Transit,BART,Walk,Carpool,Rideshare (ex: Uber, Lyft)",No,1,35,0,0,45,0,0,30,12,6,15,20,7,10,5,2,5,12,12,0,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
720,141,"Yes, I consent",Undergraduate student,Female,Did Not Response,White,Did Not Response,"Yes, employed on campus as a student",94704,"AC Transit,BART,Walk,Carpool,Rideshare (ex: Uber, Lyft)",No,3,35,0,0,30,0,0,12,15,2,5,20,3,25,15,2,20,10,20,0,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
721,142,"Yes, I consent",Undergraduate student,Female,Did Not Response,Middle Eastern or North African,Did Not Response,No,94704,"Walk,Rideshare (ex: Uber, Lyft)",No,4,40,0,0,25,0,0,15,7,0,12,5,0,10,12,9,20,20,6,1,168,93.18486751,98.48687783,1,0,168,93.18486751,98.48687783
722,142,"Yes, I consent",Undergraduate student,Female,Did Not Response,Middle Eastern or North African,Did Not Response,No,94704,"Walk,Rideshare (ex: Uber, Lyft)",No,6,40,0,0,20,0,0,25,5,6,10,0,7,25,12,6,20,15,12,0,168,93.18486751,98.48687783,1,0,168,93.18486751,98.48687783
723,142,"Yes, I consent",Undergraduate student,Female,Did Not Response,Middle Eastern or North African,Did Not Response,No,94704,"Walk,Rideshare (ex: Uber, Lyft)",No,1,25,0,0,30,0,0,30,20,0,35,15,0,12,0,7,10,12,9,1,168,93.18486751,98.48687783,1,0,168,93.18486751,98.48687783
724,142,"Yes, I consent",Undergraduate student,Female,Did Not Response,Middle Eastern or North African,Did Not Response,No,94704,"Walk,Rideshare (ex: Uber, Lyft)",No,6,35,0,0,45,0,0,15,7,0,30,12,0,25,5,8,5,20,5,1,168,93.18486751,98.48687783,1,0,168,93.18486751,98.48687783
725,142,"Yes, I consent",Undergraduate student,Female,Did Not Response,Middle Eastern or North African,Did Not Response,No,94704,"Walk,Rideshare (ex: Uber, Lyft)",No,3,35,0,0,20,0,0,20,10,2,20,0,5,20,7,5,20,7,6,0,168,93.18486751,98.48687783,1,0,168,93.18486751,98.48687783
726,142,"Yes, I consent",Undergraduate student,Female,Did Not Response,Middle Eastern or North African,Did Not Response,No,94704,"Walk,Rideshare (ex: Uber, Lyft)",No,6,50,0,0,35,0,0,15,7,1,5,5,8,15,20,1,5,15,20,0,168,93.18486751,98.48687783,1,0,168,93.18486751,98.48687783
727,143,"Yes, I consent",Undergraduate student,Non-binary,Did Not Response,Hispanic or Latinx,Did Not Response,"Yes, employed on campus as a student",94704,"Drive alone,Carpool",No,4,45,0,0,45,0,0,20,0,0,10,10,0,15,20,3,20,20,5,1,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
728,143,"Yes, I consent",Undergraduate student,Non-binary,Did Not Response,Hispanic or Latinx,Did Not Response,"Yes, employed on campus as a student",94704,"Drive alone,Carpool",No,5,30,0,0,15,0,0,15,15,3,15,12,5,12,0,10,15,20,9,0,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
729,143,"Yes, I consent",Undergraduate student,Non-binary,Did Not Response,Hispanic or Latinx,Did Not Response,"Yes, employed on campus as a student",94704,"Drive alone,Carpool",No,5,17,0,0,15,0,0,10,15,0,12,0,0,15,0,10,20,15,9,1,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
730,143,"Yes, I consent",Undergraduate student,Non-binary,Did Not Response,Hispanic or Latinx,Did Not Response,"Yes, employed on campus as a student",94704,"Drive alone,Carpool",No,3,50,0,0,12,0,0,35,20,0,12,7,0,25,20,5,20,20,17,1,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
731,143,"Yes, I consent",Undergraduate student,Non-binary,Did Not Response,Hispanic or Latinx,Did Not Response,"Yes, employed on campus as a student",94704,"Drive alone,Carpool",No,1,17,0,0,45,0,0,5,12,1,10,15,8,5,12,8,12,20,6,0,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
732,143,"Yes, I consent",Undergraduate student,Non-binary,Did Not Response,Hispanic or Latinx,Did Not Response,"Yes, employed on campus as a student",94704,"Drive alone,Carpool",No,3,30,0,0,12,0,0,25,10,6,30,10,5,25,10,2,10,20,8,0,168,93.18486751,98.48687783,1,1,168,93.18486751,98.48687783
733,144,"Yes, I consent",Graduate student,Male,Did Not Response,Hispanic or Latinx,Did Not Response,No,94704,"AC Transit,BART,Walk,Personal bike",No,1,17,0,0,40,0,0,35,10,0,12,7,0,20,10,9,10,15,12,1,168,93.18486751,98.48687783,1,0,168,93.18486751,98.48687783
734,144,"Yes, I consent",Graduate student,Male,Did Not Response,Hispanic or Latinx,Did Not Response,No,94704,"AC Transit,BART,Walk,Personal bike",No,4,45,0,0,35,0,0,20,0,4,5,7,1,5,0,2,5,5,8,0,168,93.18486751,98.48687783,1,0,168,93.18486751,98.48687783
735,144,"Yes, I consent",Graduate student,Male,Did Not Response,Hispanic or Latinx,Did Not Response,No,94704,"AC Transit,BART,Walk,Personal bike",No,3,30,0,0,35,0,0,25,12,0,25,12,0,20,15,2,10,7,6,1,168,93.18486751,98.48687783,1,0,168,93.18486751,98.48687783
736,144,"Yes, I consent",Graduate student,Male,Did Not Response,Hispanic or Latinx,Did Not Response,No,94704,"AC Transit,BART,Walk,Personal bike",No,2,40,0,0,12,0,0,20,10,5,35,0,6,5,7,9,25,10,9,0,168,93.18486751,98.48687783,1,0,168,93.18486751,98.48687783
737,144,"Yes, I consent",Graduate student,Male,Did Not Response,Hispanic or Latinx,Did Not Response,No,94704,"AC Transit,BART,Walk,Personal bike",No,3,35,0,0,45,0,0,5,7,5,12,15,7,20,12,10,20,15,9,0,168,93.18486751,98.48687783,1,0,168,93.18486751,98.48687783
